1610612737,Atlanta Hawks,82,38,44,0.463000,48.4,37.300000,81.600000,0.458,9.400000,25.800000,0.363,17.000000,21.700000,0.781,8.700000,31.300000,40.000000,24.900000,15.3000000000000000000000,8.300000,4.000000,4.300000,19.200000,20.000000,101.000000,-0.5000000000000000000000,1,18,18,18,15,18,24,13,5,2,13,18,22,6,29,18,28,2,24,9,26,12,7,20,15,17,10,Atlanta Hawks
1610612738,Boston Celtics,82,25,57,0.305000,48.1,36.500000,83.900000,0.435,7.000000,21.100000,0.333,16.200000,20.800000,0.777,12.000000,30.500000,42.500000,21.000000,15.4000000000000000000000,7.100000,4.200000,4.500000,21.300000,19.100000,96.200000,-4.5000000000000000000000,1,26,26,26,29,23,10,28,20,18,28,24,27,10,7,24,18,22,27,23,23,13,19,28,26,25,10,Boston Celtics
1610612751,Brooklyn Nets,82,44,38,0.537000,48.5,35.700000,77.900000,0.459,8.600000,23.400000,0.369,18.400000,24.400000,0.753,8.800000,29.400000,38.100000,20.900000,14.5000000000000000000000,8.600000,3.800000,4.100000,21.700000,20.800000,98.500000,-1.0000000000000000000000,1,14,14,14,7,29,29,12,10,10,11,10,10,18,28,28,29,24,12,4,28,9,21,11,21,19,10,Brooklyn Nets
1610612766,Charlotte Bobcats,82,43,39,0.524000,48.5,36.300000,82.100000,0.442,6.300000,17.900000,0.351,18.000000,24.400000,0.737,9.500000,33.200000,42.700000,21.700000,12.3000000000000000000000,6.100000,5.100000,5.100000,18.200000,20.900000,96.900000,-0.2000000000000000000000,1,16,16,16,6,25,21,25,25,27,23,14,11,24,25,7,16,16,1,29,8,21,1,9,23,16,10,Charlotte Bobcats
1610612741,Chicago Bulls,82,48,34,0.585000,48.6,34.700000,80.200000,0.432,6.200000,17.800000,0.348,18.100000,23.300000,0.779,11.400000,32.700000,44.100000,22.700000,14.9000000000000000000000,7.200000,5.200000,6.000000,19.100000,20.900000,93.700000,1.9000000000000000000000,1,11,11,11,4,30,27,30,26,28,24,12,15,7,11,9,10,10,18,21,7,28,4,10,30,13,10,Chicago Bulls
1610612739,Cleveland Cavaliers,82,33,49,0.402000,48.6,37.000000,84.800000,0.437,7.100000,20.000000,0.356,17.000000,22.700000,0.751,12.100000,32.100000,44.100000,21.200000,14.2000000000000000000000,7.100000,3.700000,5.600000,20.000000,19.500000,98.200000,-3.3000000000000000000000,1,22,22,22,4,19,8,27,18,20,18,17,18,20,6,14,11,20,10,24,29,27,11,24,22,23,10,Cleveland Cavaliers
1610612742,Dallas Mavericks,82,49,33,0.598000,48.4,39.600000,83.600000,0.474,8.800000,22.900000,0.384,16.800000,21.100000,0.795,10.200000,30.700000,40.900000,23.600000,13.5000000000000000000000,8.600000,4.300000,3.500000,20.000000,19.900000,104.800000,2.4000000000000000000000,1,10,10,10,15,2,11,4,8,12,2,20,23,3,22,23,26,6,3,5,21,4,10,21,8,12,10,Dallas Mavericks
1610612743,Denver Nuggets,82,36,46,0.439000,48.2,38.400000,85.900000,0.447,8.600000,23.900000,0.358,19.100000,26.300000,0.726,12.300000,33.100000,45.400000,22.400000,15.9000000000000000000000,7.500000,5.600000,5.600000,23.000000,21.700000,104.400000,-2.1000000000000000000000,1,20,20,20,28,11,5,19,11,9,15,8,5,27,4,8,2,12,28,18,4,24,30,7,9,20,10,Denver Nuggets
1610612765,Detroit Pistons,82,29,53,0.354000,48.2,38.800000,86.900000,0.447,6.200000,19.300000,0.321,17.300000,25.700000,0.67,14.600000,30.800000,45.400000,20.900000,14.5000000000000000000000,8.400000,4.800000,4.900000,20.300000,20.700000,101.000000,-3.7000000000000000000000,1,23,23,23,22,8,4,20,27,22,29,16,6,30,1,22,3,24,13,8,13,18,12,12,14,24,10,Detroit Pistons
1610612744,Golden State Warriors,82,51,31,0.622000,48.4,39.500000,85.400000,0.462,9.400000,24.800000,0.38,15.900000,21.100000,0.753,10.900000,34.400000,45.300000,23.300000,15.2000000000000000000000,7.800000,5.000000,4.200000,21.800000,19.300000,104.300000,4.8000000000000000000000,1,8,8,8,15,3,6,9,2,6,4,26,24,19,17,2,5,7,22,13,10,10,22,26,10,4,10,Golden State Warriors
1610612745,Houston Rockets,82,54,28,0.659000,48.4,38.000000,80.500000,0.472,9.500000,26.600000,0.358,22.100000,31.100000,0.712,11.200000,34.100000,45.300000,21.400000,16.1000000000000000000000,7.600000,5.600000,5.600000,20.400000,24.300000,107.700000,4.6000000000000000000000,1,5,5,5,15,15,26,5,1,1,16,1,1,28,15,3,4,18,29,17,3,26,15,1,2,6,10,Houston Rockets
1610612754,Indiana Pacers,82,56,26,0.683000,48.2,36.000000,80.200000,0.449,6.700000,18.800000,0.357,18.100000,23.300000,0.779,10.200000,34.500000,44.700000,20.100000,15.1000000000000000000000,6.700000,5.400000,4.600000,20.400000,21.900000,96.700000,4.4000000000000000000000,1,4,4,4,22,28,28,17,22,25,17,13,16,8,23,1,8,27,19,27,5,14,13,6,24,7,10,Indiana Pacers
1610612746,Los Angeles Clippers,82,57,25,0.695000,48.2,39.100000,82.500000,0.474,8.500000,24.000000,0.352,21.200000,29.100000,0.73,10.500000,32.500000,43.000000,24.600000,13.9000000000000000000000,8.600000,4.800000,3.500000,21.500000,23.400000,107.900000,7.0000000000000000000000,1,3,3,3,25,4,17,3,13,8,22,3,2,26,21,10,14,3,7,6,12,3,20,3,1,2,10,Los Angeles Clippers
1610612747,Los Angeles Lakers,82,27,55,0.329000,48.1,38.300000,85.100000,0.45,9.400000,24.800000,0.381,17.000000,22.400000,0.757,9.100000,32.000000,41.000000,24.500000,15.1000000000000000000000,7.500000,5.400000,4.700000,19.800000,19.300000,103.000000,-6.3000000000000000000000,1,25,25,25,30,13,7,14,2,7,3,19,20,17,27,15,25,4,21,19,5,16,9,27,11,27,10,Los Angeles Lakers
1610612763,Memphis Grizzlies,82,50,32,0.610000,48.3,38.100000,82.000000,0.464,4.900000,14.000000,0.353,15.100000,20.300000,0.741,11.600000,30.800000,42.400000,21.900000,13.7000000000000000000000,7.700000,4.600000,5.000000,19.100000,18.900000,96.100000,1.6000000000000000000000,1,9,9,9,20,14,22,7,30,30,19,30,29,23,9,21,19,14,4,14,16,19,5,29,27,14,10,Memphis Grizzlies
1610612748,Miami Heat,82,54,28,0.659000,48.5,38.300000,76.500000,0.501,8.100000,22.300000,0.364,17.500000,23.000000,0.76,7.600000,29.200000,36.900000,22.500000,14.8000000000000000000000,8.900000,4.500000,3.100000,19.500000,20.400000,102.200000,4.8000000000000000000000,1,5,5,5,7,12,30,1,14,15,12,15,17,14,30,30,30,11,16,2,18,1,8,16,12,5,10,Miami Heat
1610612749,Milwaukee Bucks,82,15,67,0.183000,48.5,36.000000,82.200000,0.438,6.700000,18.900000,0.353,16.800000,22.500000,0.747,11.800000,29.300000,41.100000,21.500000,15.1000000000000000000000,6.600000,4.900000,5.000000,20.900000,20.600000,95.500000,-8.2000000000000000000000,1,30,30,30,7,26,20,26,23,24,20,21,19,21,8,29,24,17,20,28,11,20,18,14,28,29,10,Milwaukee Bucks
1610612750,Minnesota Timberwolves,82,40,42,0.488000,48.4,38.900000,87.500000,0.444,7.300000,21.400000,0.341,21.800000,28.100000,0.778,12.500000,32.200000,44.700000,23.900000,13.9000000000000000000000,8.800000,3.600000,5.600000,18.300000,23.600000,106.900000,2.7000000000000000000000,1,17,17,17,10,7,1,23,17,16,26,2,3,9,2,13,6,5,8,3,30,23,3,2,3,10,10,Minnesota Timberwolves
1610612740,New Orleans Pelicans,82,34,48,0.415000,48.4,37.800000,82.500000,0.459,5.900000,15.900000,0.373,18.200000,23.600000,0.769,11.400000,30.300000,41.700000,21.300000,13.8000000000000000000000,7.900000,6.400000,6.100000,22.600000,20.300000,99.700000,-2.7000000000000000000000,1,21,21,21,10,17,17,11,29,29,6,11,12,11,13,25,22,19,6,12,1,29,27,19,18,21,10,New Orleans Pelicans
